QnrB-_3	QnrB2.3002715.EF488762.1.0_645.531	QnrB31.3002746.HQ418999.2.0_681.8167	QnrB46.3002761.HQ704413.2.0_681.8169	QnrB64.3002776.KC580653.1.0_645.74	QnrB66.3002778.KC580655.1.0_645.157
QnrC	QnrC.3002787.EU917444.1.1716_2382.508
QnrD-	QnrD1.3002788.FJ228229.1.553_1198.746	QnrD2.3002789.KJ158441.1.2732_3377.33
QnrS-	QnrS1.3002790.DQ485529.1.0_657.5325	QnrS10.3004622.JN836269.1.0_657.5333	QnrS11.3004624.JQ269335.1.33232_33889.5346	QnrS12.3004625.MKQI01000097.1.776_1433.5351	QnrS15.3004627.MK303617.1.0_657.5355	QnrS4.3002793.FJ418153.1.0_657.212	QnrS5.3002794.HQ631377.1.0_657.254	QnrS7.3002796.KF730651.1.0_657.348	QnrS8.3002797.KF730652.1.0_657.387	QnrS9.3002798.KF732714.1.0_657.632
QnrS-_1	QnrS2.3002791.DQ485530.1.0_657.145	QnrS6.3002795.HQ631376.1.0_657.296
QnrVC-	QnrVC1.3002799.EU436855.2.1401_2058.8213	QnrVC3.3002800.HM015626.1.883_1540.483	QnrVC6.3002803.KC202804.1.3874_4531.631
QnrVC-_1	QnrVC4.3002801.GQ891757.1.2004_2661.530	QnrVC5.3002802.JN408080.1.0_657.572	QnrVC7.3003193.KM555152.1.0_657.3307
R39	R39.3003565.X53650.1.320_1235.3308
RAHN_1	RAHN_1.3006979.NG_049975.1.101_988.8011
RAHN_2	RAHN_2.3006980.NG_049976.1.101_988.8012
RCP_1	RCP_1.3003563.X15791.1.1375_2257.3306
ROB_-	ROB_1.3002995.X52872.1.220_1138.1386	ROB_10.3005080.WIGU01000059.1.11257_12175.6112	ROB_2.3005072.CP003745.1.87300_88218.6103	ROB_3.3005073.MUYU01000013.1.6897_7821.6104	ROB_4.3005074.MUYV01000026.1.80_1004.6105	ROB_5.3005075.LTCC01000022.1.11001_11919.6106	ROB_6.3005076.KJ910989.1.389_1307.6107	ROB_7.3005077.KJ910995.1.281_1199.6108	ROB_8.3005078.KJ910996.1.200_1118.6110	ROB_9.3005079.MH316128.1.8_929.6111
RSA2_1	RSA2_1.3006981.NG_063889.1.1_933.8013
RSA_1	RSA_1.3004444.MG739510.1.0_858.4271
RSA_2	RSA_2.3004445.MG739504.1.0_852.4272
RSD2_-	RSD2_1.3006982.NG_063892.1.1_774.8014	RSD2_2.3006983.NG_063893.1.1_759.8015
RUB_1	RUB_1.3006984.NG_054671.1.1_855.8016
RanA	RanA.3005091.CP002562.1.1617468_1618245.6125
RanB	RanB.3005090.CP002562.1.1618244_1619006.6124
RbpA	RbpA.3000245.HQ203032.1.0_345.356
Rhodococcus_fascians_cmr	Rhodococcus_fascians_cmr.3002701.Z12001.1.992_2168.663
RlmA_II_	RlmA_II_.3001301.CP007593.1.2148923_2149772.3534
Rm3	Rm3.3003894.KF485393.2.6723_7632.3669
SAT_2	SAT_2.3002895.AB211124.1.0_525.584
SAT_3	SAT_3.3002898.Z48231.1.220_763.673
SAT_4	SAT_4.3002897.U01945.1.373_916.459
SCO_1	SCO_1.3004856.EF063111.1.1121_1988.6282
SFB_1	SFB_1.3003557.AY590119.1.0_735.3311
SFC_1	SFC_1.3006985.NG_049980.1.82_1011.8017
SFH_1	SFH_1.3000849.AF197943.1.0_705.1878
SGM_-	SGM_6.3006992.NG_049988.1.101_1081.8024	SGM_7.3006993.NG_050614.1.101_1081.8025
SGM_-_1	SGM_2.3006988.NG_049984.2.101_1030.8020	SGM_3.3006989.NG_052647.1.101_1030.8021
SGM_1	SGM_1.3006987.NG_049983.1.101_1066.8019
SGM_4	SGM_4.3006990.NG_049986.1.101_1030.8022
SGM_5	SGM_5.3006991.NG_049987.1.101_1081.8023
SHD_1	SHD_1.3007017.NG_077967.1.100_910.8128
SHN_1	SHN_1.3006994.NG_059313.1.101_814.8026
SIM_-	SIM_1.3000846.GQ288397.1.0_741.1152	SIM_2.3005494.NG_050132.1.1_741.8034
SLB_1	SLB_1.3003556.AY590118.1.0_750.3312
SMB_1	SMB_1.3000854.AB636283.1.0_843.1239
SME_-	SME_1.3002379.Z28968.1.0_885.1319	SME_2.3002380.AF275256.1.0_885.1396	SME_3.3002381.AY584237.1.123_1008.1487	SME_4.3002382.KF481967.1.0_885.1565	SME_5.3002383.KJ188748.1.0_885.1642
SPG_1	SPG_1.3003720.KP109680.1.1254_2112.5827
SPM_1	SPM_1.3003793.AJ492820.1.404_1235.3564
SPN79_1	SPN79_1.3006995.NG_062234.1.1_837.8035
SPR_1	SPR_1.3006996.NG_052102.1.101_997.8036
SPS_1	SPS_1.3006997.NG_059316.1.101_931.8037
SRT_1+	SRT_1.3002493.AB008454.1.153_1290.1718	SRT_2.3002494.AY524276.3.0_1137.8219	SRT_3.3006853.NG_070754.1.1_1137.8039	SST_1.3006999.NG_050144.1.101_1237.8040
STA_1	STA_1.3007000.NG_057419.1.101_886.8041
SatA	SatA.3005045.AE016879.1.2933334_2933889.6081
Sed_1	Sed_1.3003561.AF321608.1.0_888.3310
Serratia_marcescens_Omp1	Serratia_marcescens_Omp1.3004128.CP005927.1.4318934_4320059.5857
Staphylococcus_aureus_23S	Staphylococcus_aureus_23S.3004058.NZ_CP009828.1.497113_500039.4128
Staphylococcus_aureus_FosB	Staphylococcus_aureus_FosB.3004661.AHLO01000073.1.63138_63558.5545
Staphylococcus_aureus_GlpT	Staphylococcus_aureus_GlpT.3003901.BX571856.1.378555_379914.5195
Staphylococcus_aureus_LmrS	Staphylococcus_aureus_LmrS.3004572.CP000046.1.2235374_2236817.5623
Staphylococcus_aureus_UhpT	Staphylococcus_aureus_UhpT.3003902.BX571856.1.246977_248357.5196
Staphylococcus_aureus_cls	Staphylococcus_aureus_cls.3003074.CP000253.1.2155375_2156860.5513
Streptococcus_mitis_CdsA	Streptococcus_mitis_CdsA.3004097.CP019562.1.220125_220929.4106
Streptococcus_pneumoniae_23S	Streptococcus_pneumoniae_23S.3004170.NZ_CP018138.1.1692408_1695312.5408	Streptococcus_pneumoniae_23S.3004181.NZ_CP018138.1.1692408_1695312.4171
Streptococcus_pneumoniae_PBP1a	Streptococcus_pneumoniae_PBP1a.3003041.JN645776.1.0_2160.692
Streptococcus_pneumoniae_PBP2b	Streptococcus_pneumoniae_PBP2b.3003042.AE007317.1.1494215_1496273.5531
Streptococcus_pneumoniae_PBP2x	Streptococcus_pneumoniae_PBP2x.3003043.JN645706.1.0_2253.331
Streptomyces_ambofaciens_23S	Streptomyces_ambofaciens_23S.3004171.NZ_CP012949.1.4334992_4338141.4163
Streptomyces_cinnamoneus_EF_Tu	Streptomyces_cinnamoneus_EF_Tu.3003359.X98831.1.361_1555.3578
TEM_-	TEM_1.3000873.AL513383.1.161910_162771.1951	TEM_10.3000882.AF093512.1.197_1058.2029	TEM_101.3000964.AF495873.1.0_861.842	TEM_102.3000965.AY040093.1.68_929.923	TEM_104.3000967.AF516719.1.214_1075.995	TEM_105.3000968.AF516720.1.214_1075.1071	TEM_106.3000969.AY101578.1.214_1075.1153	TEM_107.3000970.AY101764.1.206_1067.1240	TEM_108.3000971.AF506748.1.38_899.1320	TEM_109.3000972.AY628175.1.210_1071.1397	TEM_11.3000883.AY874537.1.177_1038.1488	TEM_110.3000973.AY072920.1.0_861.1566	TEM_111.3000974.AF468003.1.0_861.1643	TEM_112.3000975.AY589493.1.166_1027.1719	TEM_113.3000976.AY589494.1.193_1054.1795	TEM_114.3000977.AY589495.1.181_1042.1879	TEM_115.3000978.AF535127.1.208_1069.1952	TEM_116.3000979.U36911.1.1429_2290.5504	TEM_12.3000884.M88143.1.367_1228.996	TEM_120.3000982.AY243512.1.208_1069.1072	TEM_121.3000983.AY271267.1.0_861.1154	TEM_122.3000984.AY307100.1.0_861.1241	TEM_123.3000985.AY327539.1.0_858.1321	TEM_124.3000986.AY327540.1.0_858.1398	TEM_125.3000987.AY628176.1.75_936.1489	TEM_126.3000988.AY628199.1.203_1064.1567	TEM_127.3000989.AY368236.1.0_861.1644	TEM_128.3000990.AY368237.1.0_861.1720	TEM_129.3000993.AJ746225.1.0_861.1796	TEM_130.3000994.AJ866988.1.0_861.1880	TEM_132.3000996.AY491682.1.0_861.2031	TEM_133.3000997.AY528425.1.0_861.844	TEM_134.3000998.AY574271.1.0_861.925	TEM_135.3000999.AJ634602.1.7839_8700.4683	TEM_136.3001000.AY826417.1.0_861.1073	TEM_137.3001001.AM286274.1.0_861.1155	TEM_138.3001002.AY853593.1.214_1075.1242	TEM_139.3001003.DQ072853.1.0_861.1322	TEM_141.3001004.AY956335.1.38_899.1399	TEM_142.3001005.DQ388882.1.0_861.1490	TEM_143.3001006.DQ075245.1.217_1078.1568	TEM_144.3001007.AM049399.1.0_861.1645	TEM_145.3001012.DQ105528.2.0_861.8234	TEM_146.3001013.DQ105529.2.0_861.8177	TEM_147.3001014.DQ279850.1.0_861.1881	TEM_148.3001015.AM087454.1.208_1069.1954	TEM_149.3001016.DQ369751.1.0_861.2032	TEM_15.3000886.AM849805.1.262_1123.845	TEM_150.3001017.AM183304.1.208_1069.926	TEM_151.3001018.DQ834729.1.205_1066.998	TEM_152.3001019.DQ834728.1.205_1066.1074	TEM_153.3001369.KC149518.1.0_861.1156	TEM_154.3001020.FJ807656.1.0_861.1243	TEM_155.3001021.DQ679961.1.114_975.1323	TEM_156.3001022.AM941159.1.208_1069.1400	TEM_157.3001023.DQ909059.1.0_861.1491	TEM_158.3001024.EF534736.1.213_1074.1569	TEM_159.3001025.EF136376.1.0_861.1646	TEM_16.3000887.X65254.1.175_1036.1722	TEM_160.3001026.EF136377.1.0_861.1798	TEM_162.3001028.EF468463.1.66_927.1882	TEM_163.3001029.EU815939.1.0_861.1955	TEM_164.3001030.EU274580.1.214_1075.2033	TEM_166.3001032.FJ197316.1.0_861.846	TEM_167.3001033.FJ360884.1.213_1074.927	TEM_168.3001034.FJ919776.1.208_1069.999	TEM_17.3000888.Y14574.2.0_861.8244	TEM_171.3001037.GQ149347.1.5269_6130.1244	TEM_176.3001041.GU550123.1.144_1005.1324	TEM_177.3001042.FN652295.1.0_861.1401	TEM_178.3001043.X97254.1.153_1011.1492	TEM_181.3001044.AM743197.2.2076_2937.8385	TEM_182.3001373.HQ317449.1.0_861.1570	TEM_183.3001045.HQ529916.1.110_971.1647	TEM_184.3001375.FR848831.1.0_861.1723	TEM_185.3001374.JF795538.1.0_861.1799	TEM_186.3001046.JN227084.1.308_1169.1883	TEM_187.3001047.HM246246.1.211_1069.1956	TEM_188.3001048.JN211012.1.213_1074.2034	TEM_189.3001049.JN254627.1.0_861.847	TEM_19.3000890.JX042489.1.141_1002.928	TEM_190.3001050.JN416112.1.0_861.1000	TEM_191.3001051.KY432484.1.0_861.5591	TEM_193.3001053.JN935135.1.0_861.1245	TEM_194.3001054.JN935136.1.0_861.1325	TEM_195.3001055.JN935137.1.0_861.1402	TEM_196.3001376.JQ034306.1.0_861.3690	TEM_197.3001056.HQ877606.1.0_861.1493	TEM_198.3001057.AB700703.1.161_1022.1571	TEM_2.3000874.X54606.1.214_1075.1724	TEM_201.3001378.JX310327.1.0_861.1884	TEM_206.3001383.KC783461.1.0_861.2035	TEM_207.3001384.KC818234.1.0_861.848	TEM_208.3001385.KC865667.1.183_1044.929	TEM_209.3001386.KF240808.1.0_861.1001	TEM_210.3001387.NG_050243.1.100_961.6349	TEM_211.3001388.KF513179.1.0_861.1159	TEM_212.3001389.NG_050245.1.0_861.6350	TEM_214.3001391.KP050491.1.0_861.2126	TEM_215.3001392.KP050492.1.0_861.2127	TEM_216.3001393.KF944358.1.0_861.1494	TEM_217.3001394.HG934763.1.0_861.1572	TEM_219.3003157.KM114268.1.0_861.1649	TEM_220.3003158.KM998962.1.0_861.3723	TEM_224.3005255.NG_050254.1.0_861.6351	TEM_225.3005256.NG_052651.1.0_861.6352	TEM_226.3005257.NG_054684.1.0_861.6353	TEM_227.3005258.NG_054696.1.0_861.6354	TEM_228.3005259.NG_068038.1.0_861.6355	TEM_229.3005260.NG_056416.1.0_861.6356	TEM_230.3005261.NG_056417.1.0_861.6357	TEM_231.3005262.NG_056418.1.0_861.6358	TEM_232.3005263.NG_057472.1.0_861.6359	TEM_233.3005264.NG_057581.1.0_861.6360	TEM_234.3005265.NG_057609.1.0_861.6361	TEM_235.3005266.NG_059898.1.100_961.6362	TEM_236.3005267.NG_061611.1.0_861.6363	TEM_237.3005268.NG_062250.1.100_961.6364	TEM_238.3005269.NG_067163.1.0_861.6365	TEM_24.3000894.X65253.1.175_1036.1801	TEM_240.3005270.NG_066544.1.0_861.6366	TEM_241.3005271.NG_065938.1.0_861.6367	TEM_242.3005272.NG_065939.1.0_861.6368	TEM_243.3005273.NG_071226.1.0_861.6369	TEM_26.3000896.NG_050256.1.100_961.5840	TEM_28.3000898.U37195.1.75_936.1958	TEM_3.3000875.X64523.1.476_1337.4678	TEM_30.3000900.AJ437107.1.208_1069.930	TEM_31.3000901.NG_068213.1.100_961.6342	TEM_32.3000902.NG_050261.1.100_961.6343	TEM_33.3000903.GU371926.1.50304_51165.4506	TEM_34.3000904.KC292503.1.4334_5195.1160	TEM_35.3000905.NG_050264.1.13_874.6344	TEM_36.3000906.NG_052650.1.0_861.6345	TEM_37.3000907.NG_068214.1.100_961.6346	TEM_39.3000909.NG_065940.1.0_861.6347	TEM_4.3000876.LK391770.1.19707_20568.5503	TEM_40.3000910.FR717535.1.0_861.1247	TEM_43.3000912.U95363.2.0_861.8238	TEM_45.3000914.X95401.1.208_1069.1495	TEM_47.3000916.Y10279.1.0_861.1573	TEM_48.3000917.Y10280.1.0_861.1650	TEM_49.3000918.Y10281.1.0_861.1726	TEM_5.3000877.NG_068215.1.100_961.6340	TEM_52.3000921.Y13612.1.0_861.1802	TEM_53.3000922.AF104441.1.193_1054.1886	TEM_54.3000923.AF104442.1.193_1054.1959	TEM_55.3000924.DQ286729.1.0_861.2037	TEM_57.3000926.FJ405211.1.0_861.850	TEM_6.3000878.X57972.1.339_1200.1002	TEM_60.3000929.AF047171.1.135_996.1079	TEM_63.3000931.AF332513.1.103_964.1161	TEM_67.3000934.AF091113.2.450_1311.8159	TEM_68.3000935.AJ239002.1.0_861.1327	TEM_70.3000936.AF188199.1.214_1075.1496	TEM_71.3000937.AF203816.1.210_1071.1574	TEM_72.3000938.AF157553.1.147_1008.1651	TEM_73.3000939.AJ012256.1.208_1069.3324	TEM_76.3000942.AF190694.1.208_1069.1887	TEM_78.3000944.AF190693.1.208_1069.2038	TEM_79.3000946.AF190692.1.208_1069.851	TEM_8.3000880.X65252.1.175_1036.932	TEM_80.3000947.AF347054.1.208_1069.1003	TEM_81.3000948.AF427127.1.208_1069.1080	TEM_82.3000949.AF427128.1.208_1069.1162	TEM_83.3000950.AF427129.1.208_1069.1249	TEM_84.3000951.AF427130.1.208_1069.1328	TEM_85.3000952.AJ277414.1.0_861.1405	TEM_86.3000953.AJ277415.1.0_861.1497	TEM_87.3000954.AF250872.1.0_861.1575	TEM_88.3000955.AY027590.1.112_973.1652	TEM_9.3000881.NG_056168.1.0_861.6341	TEM_90.3000957.AF351241.1.89_950.1804	TEM_91.3000958.AB049569.1.0_861.1888	TEM_92.3000959.AF143804.1.0_861.1961	TEM_93.3000960.AJ318093.1.0_861.2039	TEM_94.3000961.AJ318094.1.0_861.852	TEM_95.3000962.AJ308558.1.181_1042.933	TEM_96.3000963.AY092401.1.0_861.1004	TEM_98.3006139.NG_050307.1.1_861.8043	TEM_99.3006140.NG_050308.1.1_861.8044
TER_-	TER_1.3007001.NG_050309.1.101_955.8045	TER_2.3007007.NG_050310.1.101_955.8046
THIN_B	THIN_B.3000851.AJ250876.1.36_987.1081
TLA_1	TLA_1.3003202.AF148067.1.213_1158.3315
TLA_2	TLA_2.3003203.AJ698325.1.14502_15417.4456
TLA_3	TLA_3.3003204.AP014611.1.149223_150153.5278
TMB_-	TMB_1.3004105.FR771847.1.15_753.5515	TMB_2.3004106.AB758278.1.98_836.4086
TRU_1	TRU_1.3004450.EU046614.1.0_1149.5501
TTU_1	TTU_1.3007002.NG_059314.1.101_832.8047
TUS_1	TUS_1.3000844.AF441287.1.260_1007.1163
TaeA	TaeA.3003986.KX531049.1.0_1947.3858
Tet_47_	Tet_47_.3004613.KR857681.1.0_1248.5415
Tet_X1_	Tet_X1_.3005166.AJ311171.1.12109_13189.6215
Tet_X3_	Tet_X3_.3004719.MK134375.1.6173_7340.5596
Tet_X4_+	Tet_X4_.3004720.MK134376.1.324_1482.5831	Tet_X5_.3005057.NZ_CP040912.1.84797_85964.6093	Tet_X6_.3005056.MN507533.1.36121_37258.6092	tetX.3000205.M37699.1.585_1752.79
Thermus_thermophilus_23s	Thermus_thermophilus_23s.3005083.AE017221.1.1534489_1537382.6116
Thermus_thermophilus_uL3	Thermus_thermophilus_uL3.3005081.AE017221.1.1266022_1266643.6113
TolC	TolC.3000237.FJ768952.1.0_1488.563
TriA	TriA.3003679.AE004091.2.177306_178458.5270
TriB	TriB.3003680.AE004091.2.178454_179525.5384
TriC	TriC.3003681.AE004091.2.179521_182569.5383
Trimethoprim_resistant_dihydrofolate_reductase	Trimethoprim_resistant_dihydrofolate_reductase.3005345.NG_070721.1.100_688.6450
Trimethoprim_resistant_dihydrofolate_reductase_1	Trimethoprim_resistant_dihydrofolate_reductase.3005334.HQ386845.2.7728_8262.8362
TxR	TxR.3005008.AF353562.1.963_1920.6043
Type_-	Type_A_NfxB.3004059.AE004091.2.5155560_5156124.5520	Type_B_NfxB.3004060.AE004091.2.5155560_5156124.5519
VAM_1	VAM_1.3007062.MW827739.1.0_741.8320
VCC_1	VCC_1.3003713.KT818596.1.10010_10865.3430
VEB_-	VEB_1.3002370.CU459141.1.3660736_3661636.5481	VEB_10.3003146.NG_050318.1.1_900.8048	VEB_11.3006208.NG_050319.1.1_900.8049	VEB_12.3006209.NG_050320.1.1_900.8050	VEB_13.3006210.NG_050321.1.1_900.8051	VEB_14.3006211.NG_050322.1.1_897.8052	VEB_15.3006212.NG_050323.1.1_900.8053	VEB_17.3006213.NG_050325.1.1_900.8054	VEB_19.3006214.NG_055500.1.1_900.8055	VEB_1b.3003712.AF324834.1.0_900.3416	VEB_2.3002371.AY027870.1.46_946.1329	VEB_20.3006215.NG_063894.1.1_900.8056	VEB_21.3006216.NG_063895.1.1_900.8057	VEB_22.3006217.NG_065941.1.1_900.8058	VEB_23.3006218.NG_067164.1.1_900.8059	VEB_24.3006219.NG_067165.1.1_900.8060	VEB_25.3006220.NG_067227.1.1_900.8061	VEB_26.3006221.NG_070222.1.1_900.8062	VEB_27.3006222.NG_070755.1.1_900.8063	VEB_3.3002372.AY536519.1.37_937.1406	VEB_4.3002373.EF136375.1.0_900.1498	VEB_5.3002375.EF420108.1.37_937.1576	VEB_6.3002374.EU259884.2.6411_7311.4701	VEB_7.3002376.FJ825622.1.0_900.1728	VEB_8.3002377.JX679208.1.0_900.1805	VEB_9.3002378.AF324833.1.0_900.3589
VHH_1+	VHH_1.3007003.NG_050334.1.101_952.8064	VHW_1.3007004.NG_050335.1.101_973.8065
VIM_-	VIM_1.3002271.AF317511.1.187_988.1962	VIM_10.3002280.AY524989.1.0_801.2040	VIM_11.3002281.AY605049.2.127_928.8189	VIM_12.3002282.DQ143913.1.1774_2575.934	VIM_13.3002283.DQ365886.1.0_801.1005	VIM_14.3002284.AY635904.1.0_801.1082	VIM_15.3002285.EU419745.1.0_801.1164	VIM_16.3002286.EU419746.1.0_801.1251	VIM_17.3002287.EU118148.2.1010_1811.8239	VIM_18.3002288.AM778091.1.26_815.1407	VIM_19.3002289.FJ822963.1.0_801.1499	VIM_2.3002272.EF614235.1.2948_3749.1577	VIM_20.3002290.GQ414736.1.0_801.1654	VIM_23.3002293.GQ242167.1.0_801.1729	VIM_24.3002294.HM855205.1.0_801.1806	VIM_25.3002295.HM750249.1.90_891.1890	VIM_26.3002296.FR748153.1.259_1060.1963	VIM_27.3002297.HQ858608.1.0_801.2041	VIM_28.3002298.JF900599.1.0_801.854	VIM_29.3002299.JX311308.1.0_801.935	VIM_3.3002273.AF300454.1.0_801.1006	VIM_30.3002300.JN129451.1.87_888.1083	VIM_31.3002301.JN982330.1.245_1046.1165	VIM_32.3002302.JN676230.2.1549_2350.8290	VIM_33.3002303.JX258134.1.0_801.1331	VIM_34.3002304.JX013656.1.0_801.1408	VIM_35.3002305.JX982634.1.0_801.1500	VIM_36.3002306.JX982635.1.0_801.1578	VIM_37.3002307.JX982636.1.0_801.1655	VIM_38.3002308.KC469971.2.0_801.8265	VIM_39.3002309.KF131539.1.0_801.1807	VIM_4.3002274.AM087411.1.127_928.1891	VIM_40.3002310.NG_050368.1.1_801.8066	VIM_41.3002311.NG_050369.1.1_801.8067	VIM_42.3003178.KP071470.1.0_801.2128	VIM_43.3003179.KP096412.1.0_801.2129	VIM_44.3003660.NG_050372.1.1_801.8068	VIM_45.3003661.NG_050373.1.1_801.8069	VIM_46.3003662.NG_050374.1.1_801.8070	VIM_47.3005495.NG_050375.1.1_801.8071	VIM_48.3005496.NG_064783.1.1_801.8072	VIM_49.3005497.NG_050376.1.1_801.8073	VIM_5.3002275.AY144612.1.0_801.855	VIM_50.3005498.NG_050378.1.1_801.8074	VIM_51.3005499.NG_050379.1.1_801.8075	VIM_52.3005500.NG_055489.1.1_801.8076	VIM_53.3005501.NG_062231.1.1_801.8077	VIM_54.3005502.NG_052864.1.1_801.8078	VIM_55.3005503.NG_064784.1.1_801.8079	VIM_56.3005504.NG_056405.1.1_801.8080	VIM_57.3005505.NG_060572.1.1_801.8081	VIM_58.3005506.NG_060588.1.1_801.8082	VIM_59.3005507.NG_061412.1.94_894.8083	VIM_6.3002276.AY165025.1.0_801.936	VIM_60.3005508.NG_061404.1.1_801.8084	VIM_62.3005510.NG_063896.1.1_801.8086	VIM_63.3005511.NG_064785.1.1_801.8087	VIM_64.3005512.NG_065447.1.1_801.8088	VIM_65.3005513.NG_065448.1.1_801.8089	VIM_66.3005514.NG_064786.1.1_801.8090	VIM_67.3005515.NG_065942.1.1_801.8091	VIM_68.3005516.NG_065943.1.1_801.8092	VIM_70.3005518.NG_068039.1.1_801.8094	VIM_71.3005519.NG_070223.1.1_801.8095	VIM_72.3005520.NG_070756.1.1_801.8096	VIM_73.3005521.NG_070757.1.1_801.8097	VIM_8.3002278.AY524987.1.0_801.1084	VIM_9.3002279.AY524988.1.0_801.1166
VIM_-_1	VIM_61.3005509.NG_062359.1.1_798.8085	VIM_69.3005517.NG_067166.1.101_898.8093	VIM_7.3002277.AJ536835.1.149_947.1007
VMB_1	VMB_1.3005015.MN719868.1.12_756.6048
VatI	VatI.3003987.KX531050.1.0_633.3859
Vibrio_anguillarum_chloramphenicol	Vibrio_anguillarum_chloramphenicol.3004460.S48276.1.478_1129.4432
Vibrio_cholerae_OmpT	Vibrio_cholerae_OmpT.3004118.AF079766.2.786_1821.8288
Vibrio_cholerae_OmpU	Vibrio_cholerae_OmpU.3004117.KJ699300.1.0_1056.4097
YEM_1	YEM_1.3007005.NG_070759.1.101_841.8098
YajC	YajC.3005040.VAOQ01003483.1.0_339.6076
YojI	YojI.3003952.U00096.3.2306971_2308615.5261
Yrc_1	Yrc_1.3005035.DQ185144.1.380_1532.6072
ZOG_1	ZOG_1.3007006.NG_057434.1.101_844.8099
aacA43	aacA43.3004641.HQ247816.1.638_1202.5464
aadA-	aadA4.3002604.AY138986.1.0_789.408	aadA5.3002605.AF137361.1.63_852.471
aadA10	aadA10.3004692.U37105.2.2806_3640.5586
aadA13	aadA13.3002613.EU746499.1.639_1437.5258
aadA14	aadA14.3002614.AJ884726.1.539_1325.4676
aadA16	aadA16.3002616.EU675686.2.3196_4042.8226
aadA2	aadA2.3002602.AF156486.1.5012_5792.3404
aadA27	aadA27.3004682.LN873256.1.3238_4027.5567
aadA7	aadA7.3002607.AB114632.1.655_1453.516
aadA9	aadA9.3002609.DQ390458.1.3095_3995.4491
aadK	aadK.3002627.AL009126.1.2735681_2736536.4533
aadS	aadS.3004683.M72415.1.1120_1984.5568
abcA	abcA.3003942.XM_748018.1.0_4359.4691
abeM	abeM.3000753.AB204810.2.186_1533.8212
abeS	abeS.3000768.CP001172.1.1249018_1249348.4569
acrA	acrA.3004041.AJ318073.1.793_1990.3994
acrA_1	acrA.3004042.DQ679966.1.299_1493.3995
acrA_2	acrA.3004043.U00096.3.484425_485619.5262
acrB	acrB.3000216.U00096.3.481253_484403.5485
acrD	acrD.3000491.AP009048.1.2586250_2589364.5517
acrR	acrR.3003373.CP000647.1.489264_489915.2069
acrR_1	acrR.3003374.AJ306389.1.636_1287.4661
adeA	adeA.3000774.AF370885.1.3438_4629.4256
adeB	adeB.3000775.AF370885.1.4628_7736.4257
adeC	adeC.3003811.CP013924.1.2063742_2065140.3839
adeF	adeF.3000777.CT025801.2.0_3180.6250
adeG	adeG.3000778.CT025800.2.0_1221.6249
adeH	adeH.3000779.CT025802.2.0_1452.4253
adeI	adeI.3000780.CP001182.2.3283426_3284677.5374
adeJ	adeJ.3000781.AY769962.1.2434_5611.1
adeK	adeK.3000782.AY769962.1.5610_7065.674
adeL	adeL.3000620.KR297239.1.414_1428.4541
adeN	adeN.3000559.KF147862.1.0_654.569
adeR	adeR.3000553.HM440348.1.0_744.711
adeS	adeS.3000549.HM440348.1.775_1861.596
almG	almG.3004364.AE003852.1.1687437_1688259.5309
ampC	ampC.3004291.CP000144.2.874560_875703.5508
ampH	ampH.3004612.AP012030.1.395553_396711.5238
amrA	amrA.3002982.BX571965.1.2150965_2152165.5442
amrB	amrB.3002983.BX571965.1.2147817_2150949.5203
apmA	apmA.3003918.FN806789.3.2693_3518.3717
arlR	arlR.3000838.CP023390.1.1461588_1462248.5453
arlS	arlS.3000839.CP000253.1.1360280_1361636.5398
armA	armA.3000858.GU437214.1.0_774.3397
arnA	arnA.3002985.AE004091.2.3982020_3984009.5385
arr_-	arr_2.3002847.AF078527.1.4387_4840.480	arr_3.3002848.EU675686.1.1956_2409.707
arr_1	arr_1.3002846.AF001493.1.0_432.393
arr_4	arr_4.3002849.EF660562.1.1671_2124.524
arr_5	arr_5.3002850.EF660563.1.392_845.567
arr_7	arr_7.3002852.FN397623.1.1188_1641.603
arr_8	arr_8.3002853.KC199968.1.0_453.682
bacA	bacA.3002986.U00096.3.3203309_3204131.4677
baeR	baeR.3000828.AP009048.1.2166412_2167135.5369
baeS	baeS.3000829.AP009048.1.2165012_2166416.608
basR	basR.3003582.AE004091.2.5364070_5364736.5429
basS	basS.3003583.JQ340365.1.0_1434.3375
bcrA	bcrA.3002987.L20573.1.297_1218.745
bcrB	bcrB.3002988.L20573.1.1317_1944.585
bcrC	bcrC.3003250.L20573.1.2064_2676.2050
bcr_1	bcr_1.3003801.CP012901.1.5979156_5980365.4627
blaF	blaF.3003562.L25634.1.1273_2158.3317
blaR1	blaR1.3000217.EF540343.1.1463_3230.4663
blaS1	blaS1.3005111.AY332268.1.926_1808.6151
blaZ	blaZ.3000621.CP000732.1.9682_10528.4586
blt	blt.3003006.L32599.1.1236_2439.710
bmr	bmr.3003007.M33768.1.194_1364.86
carA	carA.3002817.M80346.1.0_1656.90
carO	carO.3003808.KP658477.1.0_729.3576
catA4	catA4.3004657.M11587.1.879_1533.5537
catB	catB.3002674.M93113.1.0_660.174
catB10	catB10.3003110.FJ495083.1.732_1365.6208
catB11	catB11.3004660.CP008790.1.144510_145143.5541
catB2	catB2.3002675.AY232670.1.3524_4157.5222
catB3	catB3.3002676.JX101693.1.58200_58833.5450
catB8	catB8.3002680.AY123251.1.811_1444.5451
catB9	catB9.3002681.AF462019.1.26_656.386
catII	catII.3002684.X53797.1.133_775.742
catIII	catIII.3002685.X07848.1.271_913.528
